hotel_id,current_star_rating,accommodation_type_name,chain,booking_date,checkin_date,checkout_date,booking_route_type,platform_group_name,is_cancelled,city_name,payment_type,payment_model,ADR
10299,5.0,Hotel,Independent,2024-10-02,2024-11-08,2024-11-15,Direct,Website,not_cancelled,San Francisco,Bank Transfer,Pay at Property,254.33
10080,4.5,Serviced Apartment,Chain,2024-04-22,2024-05-05,2024-05-07,Affiliate,Partner Portal,not_cancelled,Boston,Bank Transfer,Pay Later,198.84
10093,3.0,Resort,Chain,2024-03-31,2024-04-07,2024-04-11,Affiliate,Website,not_cancelled,San Francisco,Debit Card,Pay Later,128.1
10007,2.5,Boutique Hotel,Chain,2024-08-06,2024-08-15,2024-08-21,Direct,Partner Portal,not_cancelled,Seattle,Bank Transfer,Pay Later,129.79
10322,5.0,Boutique Hotel,Chain,2024-03-08,2024-03-17,2024-03-18,Meta Search,Website,not_cancelled,Chicago,Credit Card,Pay Now,204.07
10246,2.0,Apartment,Chain,2024-03-12,2024-04-03,2024-04-08,Meta Search,Mobile App,not_cancelled,New York,Wallet,Pay at Property,131.61
10219,2.0,Serviced Apartment,Chain,2024-07-31,2024-08-05,2024-08-07,Affiliate,Website,cancelled,New York,Wallet,Pay Now,111.3
10040,4.0,Boutique Hotel,Chain,2024-02-27,2024-03-21,2024-03-22,Meta Search,Call Center,cancelled,Austin,Wallet,Pay Later,155.78
10342,3.5,Resort,Independent,2024-11-03,2024-11-10,2024-11-14,Direct,Partner Portal,cancelled,New York,Wallet,Pay Later,175.24
10077,3.0,Apartment,Chain,2024-05-15,2024-07-12,2024-07-18,Affiliate,Partner Portal,not_cancelled,San Francisco,Bank Transfer,Pay Now,164.89
10047,1.5,Resort,Independent,2024-10-22,2024-11-10,2024-11-16,Direct,Mobile App,cancelled,Denver,Debit Card,Pay Later,39.18
10197,5.0,Serviced Apartment,Chain,2024-11-04,2024-12-29,2025-01-01,Affiliate,Mobile App,cancelled,Miami,Bank Transfer,Pay Later,249.25
10121,3.5,Resort,Chain,2024-12-21,2025-02-17,2025-02-19,Direct,Mobile App,not_cancelled,Austin,Credit Card,Pay Later,114.81
10074,1.5,Boutique Hotel,Independent,2024-06-27,2024-07-12,2024-07-19,Corporate,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay at Property,110.48
10218,2.0,Resort,Chain,2024-12-22,2025-02-02,2025-02-06,Meta Search,Website,not_cancelled,Austin,Credit Card,Pay Now,76.51
10094,2.5,Serviced Apartment,Independent,2024-03-13,2024-03-15,2024-03-16,Direct,Mobile App,cancelled,New York,Wallet,Pay Later,152.47
10017,4.0,Boutique Hotel,Independent,2024-05-26,2024-05-30,2024-05-31,Meta Search,Mobile App,not_cancelled,Denver,Debit Card,Pay Now,119.21
10081,3.0,Resort,Independent,2024-12-30,2025-03-01,2025-03-06,Corporate,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Later,127.53
10240,3.0,Serviced Apartment,Chain,2024-10-13,2024-11-14,2024-11-15,Direct,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay Later,107.72
10145,2.5,Apartment,Chain,2024-02-25,2024-02-28,2024-03-02,Affiliate,Website,not_cancelled,Miami,Credit Card,Pay Later,132.37
10292,3.5,Boutique Hotel,Chain,2024-11-22,2025-02-22,2025-02-24,Direct,Mobile App,cancelled,Austin,Bank Transfer,Pay Later,125.27
10067,5.0,Hotel,Chain,2024-05-24,2024-09-12,2024-09-17,Direct,Website,cancelled,Chicago,Credit Card,Pay Now,191.44
10041,4.5,Hotel,Independent,2024-01-20,2024-01-31,2024-02-02,Direct,Website,not_cancelled,Seattle,Debit Card,Pay Later,139.05
10230,2.5,Apartment,Chain,2024-09-13,2024-10-08,2024-10-14,Meta Search,Partner Portal,not_cancelled,Austin,Wallet,Pay Later,72.57
10255,3.0,Hotel,Independent,2024-11-08,2024-12-10,2024-12-12,Meta Search,Website,not_cancelled,Miami,Debit Card,Pay Later,141.67
10187,2.0,Resort,Chain,2024-02-18,2024-03-10,2024-03-12,Meta Search,Mobile App,not_cancelled,Boston,Debit Card,Pay at Property,117.47
10250,4.5,Hotel,Chain,2024-11-28,2025-02-26,2025-02-27,Direct,Website,not_cancelled,Denver,Wallet,Pay Later,160.23
10135,3.0,Hotel,Independent,2024-09-19,2024-11-23,2024-11-26,Meta Search,Mobile App,cancelled,Miami,Credit Card,Pay Later,137.33
10115,2.0,Serviced Apartment,Independent,2024-07-11,2024-07-17,2024-07-21,Direct,Mobile App,not_cancelled,Austin,Credit Card,Pay Later,70.69
10103,3.5,Serviced Apartment,Chain,2024-02-13,2024-02-19,2024-02-20,Corporate,Mobile App,not_cancelled,San Francisco,Wallet,Pay Later,200.8
10241,3.5,Apartment,Independent,2024-05-22,2024-06-12,2024-06-17,Meta Search,Call Center,cancelled,San Francisco,Wallet,Pay Later,159.2
10217,4.5,Resort,Chain,2024-08-08,2024-12-20,2024-12-22,Direct,Call Center,cancelled,Chicago,Debit Card,Pay Later,206.43
10133,4.5,Apartment,Independent,2024-08-19,2024-10-29,2024-11-03,Direct,Website,cancelled,New York,Credit Card,Pay Now,182.26
10182,3.0,Boutique Hotel,Chain,2024-08-02,2024-08-24,2024-08-29,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay Later,160.96
10256,3.0,Resort,Chain,2024-06-11,2024-06-11,2024-06-15,Affiliate,Website,not_cancelled,Austin,Bank Transfer,Pay Later,139.46
10097,4.5,Serviced Apartment,Independent,2024-03-05,2024-04-09,2024-04-15,Direct,Mobile App,not_cancelled,Boston,Debit Card,Pay Now,198.51
10158,4.0,Boutique Hotel,Independent,2024-01-08,2024-01-24,2024-01-27,Direct,Website,cancelled,Miami,Credit Card,Pay Now,185.91
10192,3.0,Apartment,Chain,2024-10-04,2024-10-23,2024-10-30,Direct,Mobile App,not_cancelled,Denver,Debit Card,Pay Later,128.73
10045,3.0,Hotel,Chain,2024-05-25,2024-07-06,2024-07-13,Meta Search,Mobile App,cancelled,Miami,Credit Card,Pay at Property,137.26
10109,3.5,Apartment,Independent,2024-11-20,2024-12-10,2024-12-15,Affiliate,Website,not_cancelled,Miami,Bank Transfer,Pay Later,145.02
10203,5.0,Hotel,Independent,2024-08-25,2024-09-12,2024-09-19,Direct,Website,not_cancelled,New York,Debit Card,Pay Later,202.39
10079,4.5,Resort,Independent,2024-07-31,2024-09-08,2024-09-09,Direct,Website,not_cancelled,Boston,Wallet,Pay Later,185.42
10027,3.5,Boutique Hotel,Chain,2024-07-19,2024-07-26,2024-08-01,Direct,Website,not_cancelled,San Francisco,Bank Transfer,Pay Later,175.23
10322,3.0,Resort,Independent,2024-12-29,2025-02-23,2025-02-28,Direct,Mobile App,cancelled,Seattle,Debit Card,Pay Now,110.1
10041,4.0,Boutique Hotel,Chain,2024-10-30,2024-11-04,2024-11-09,Direct,Website,not_cancelled,San Francisco,Debit Card,Pay Now,182.61
10194,4.0,Resort,Independent,2024-04-23,2024-05-05,2024-05-10,Direct,Mobile App,not_cancelled,Denver,Wallet,Pay Later,130.68
10073,3.5,Resort,Chain,2024-02-22,2024-02-26,2024-03-02,Affiliate,Call Center,cancelled,New York,Debit Card,Pay Later,146.91
10108,2.5,Serviced Apartment,Chain,2024-02-21,2024-03-15,2024-03-16,Corporate,Website,not_cancelled,New York,Wallet,Pay at Property,118.22
10176,2.5,Resort,Chain,2024-10-17,2024-11-20,2024-11-27,Direct,Partner Portal,cancelled,Denver,Credit Card,Pay Now,100.7
10112,4.0,Hotel,Chain,2024-10-01,2024-10-01,2024-10-06,Direct,Mobile App,not_cancelled,Seattle,Debit Card,Pay Now,157.6
10240,3.5,Serviced Apartment,Chain,2024-02-17,2024-03-02,2024-03-07,Direct,Mobile App,not_cancelled,New York,Bank Transfer,Pay at Property,195.97
10250,4.0,Serviced Apartment,Independent,2024-07-20,2024-07-23,2024-07-30,Meta Search,Website,not_cancelled,Austin,Bank Transfer,Pay Now,129.6
10231,3.0,Apartment,Independent,2024-10-17,2024-11-01,2024-11-07,Affiliate,Partner Portal,not_cancelled,Boston,Wallet,Pay Later,170.76
10184,5.0,Apartment,Chain,2024-06-29,2024-07-16,2024-07-17,Affiliate,Website,cancelled,Miami,Wallet,Pay at Property,197.08
10120,4.0,Boutique Hotel,Chain,2024-06-17,2024-06-25,2024-06-30,Direct,Website,not_cancelled,San Francisco,Wallet,Pay Now,219.54
10164,4.0,Apartment,Chain,2024-12-09,2024-12-11,2024-12-17,Direct,Mobile App,not_cancelled,Austin,Bank Transfer,Pay Now,142.29
10011,3.0,Resort,Chain,2024-11-03,2024-11-16,2024-11-20,Direct,Website,not_cancelled,Denver,Credit Card,Pay Now,95.15
10213,4.5,Resort,Chain,2024-09-27,2024-09-28,2024-10-04,Direct,Website,cancelled,Denver,Wallet,Pay at Property,114.57
10329,1.5,Hotel,Independent,2024-06-01,2024-07-12,2024-07-16,Affiliate,Website,not_cancelled,Miami,Credit Card,Pay Later,103.81
10189,5.0,Boutique Hotel,Independent,2024-12-18,2025-02-01,2025-02-03,Direct,Website,cancelled,Chicago,Credit Card,Pay at Property,205.13
10195,3.0,Resort,Independent,2024-05-15,2024-05-28,2024-06-02,Direct,Partner Portal,not_cancelled,Boston,Debit Card,Pay Now,177.32
10339,3.5,Serviced Apartment,Independent,2024-07-30,2024-09-03,2024-09-09,Direct,Website,cancelled,Denver,Wallet,Pay Now,99.91
10106,2.0,Hotel,Chain,2024-10-12,2024-12-14,2024-12-16,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay Now,82.16
10161,3.0,Resort,Independent,2024-09-06,2024-09-09,2024-09-11,Direct,Website,not_cancelled,Chicago,Debit Card,Pay Later,133.87
10036,5.0,Resort,Chain,2024-11-13,2024-12-08,2024-12-15,Direct,Partner Portal,not_cancelled,New York,Wallet,Pay Now,211.4
10061,3.0,Boutique Hotel,Chain,2024-08-23,2024-08-30,2024-08-31,Meta Search,Website,not_cancelled,New York,Bank Transfer,Pay at Property,144.83
10217,1.5,Apartment,Chain,2024-05-19,2024-06-04,2024-06-05,Affiliate,Website,not_cancelled,Austin,Bank Transfer,Pay Later,74.05
10019,3.0,Boutique Hotel,Chain,2024-12-14,2024-12-15,2024-12-17,Affiliate,Mobile App,not_cancelled,Seattle,Credit Card,Pay Later,127.13
10138,3.0,Serviced Apartment,Chain,2024-07-20,2024-07-23,2024-07-29,Meta Search,Website,not_cancelled,New York,Debit Card,Pay at Property,167.12
10123,1.0,Apartment,Chain,2024-04-04,2024-04-28,2024-05-04,Direct,Mobile App,not_cancelled,San Francisco,Credit Card,Pay Later,84.39
10136,1.0,Hotel,Chain,2024-08-30,2024-09-18,2024-09-19,Direct,Website,cancelled,Seattle,Credit Card,Pay at Property,34.86
10269,3.0,Boutique Hotel,Chain,2024-02-26,2024-02-27,2024-02-28,Affiliate,Call Center,not_cancelled,San Francisco,Debit Card,Pay Later,190.37
10130,3.5,Resort,Chain,2024-06-28,2024-12-05,2024-12-08,Direct,Website,not_cancelled,New York,Wallet,Pay Later,177.14
10211,4.5,Apartment,Independent,2024-11-01,2024-11-24,2024-11-27,Meta Search,Mobile App,not_cancelled,Boston,Debit Card,Pay at Property,187.66
10194,5.0,Hotel,Independent,2024-07-03,2024-07-11,2024-07-12,Meta Search,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Now,222.03
10176,3.0,Boutique Hotel,Chain,2024-08-01,2024-11-10,2024-11-13,Meta Search,Website,cancelled,Seattle,Bank Transfer,Pay Later,147.09
10320,4.0,Boutique Hotel,Independent,2024-08-26,2024-10-04,2024-10-09,Affiliate,Website,not_cancelled,San Francisco,Wallet,Pay at Property,196.53
10339,1.5,Hotel,Chain,2024-05-24,2024-07-24,2024-07-25,Direct,Website,cancelled,Denver,Debit Card,Pay Later,67.36
10074,5.0,Apartment,Chain,2024-10-14,2024-10-19,2024-10-20,Affiliate,Partner Portal,not_cancelled,San Francisco,Credit Card,Pay Later,243.61
10155,4.5,Boutique Hotel,Chain,2024-11-22,2024-12-09,2024-12-13,Direct,Website,not_cancelled,Boston,Bank Transfer,Pay Later,199.59
10153,3.0,Boutique Hotel,Independent,2024-08-01,2024-08-29,2024-09-01,Meta Search,Partner Portal,not_cancelled,San Francisco,Bank Transfer,Pay Now,164.34
10219,2.0,Serviced Apartment,Chain,2024-08-14,2024-09-24,2024-09-29,Direct,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay at Property,93.29
10298,3.0,Boutique Hotel,Chain,2024-03-12,2024-04-14,2024-04-17,Corporate,Website,not_cancelled,Denver,Wallet,Pay Later,91.2
10055,1.0,Resort,Independent,2024-09-22,2024-10-13,2024-10-14,Direct,Mobile App,cancelled,Chicago,Wallet,Pay Later,66.84
10265,3.5,Apartment,Chain,2024-09-18,2024-11-04,2024-11-05,Direct,Mobile App,not_cancelled,Denver,Bank Transfer,Pay at Property,175.45
10035,3.0,Hotel,Chain,2024-06-08,2024-07-22,2024-07-23,Meta Search,Website,not_cancelled,Seattle,Credit Card,Pay Later,117.41
10248,3.5,Apartment,Independent,2024-07-19,2024-07-21,2024-07-22,Direct,Website,not_cancelled,New York,Wallet,Pay Now,170.75
10280,4.0,Apartment,Chain,2024-04-04,2024-04-09,2024-04-15,Direct,Partner Portal,not_cancelled,Denver,Wallet,Pay Later,149.66
10214,4.0,Serviced Apartment,Chain,2024-07-19,2024-08-05,2024-08-12,Affiliate,Mobile App,cancelled,Boston,Wallet,Pay at Property,198.5
10072,1.5,Serviced Apartment,Independent,2024-11-29,2025-02-15,2025-02-20,Affiliate,Website,not_cancelled,Denver,Bank Transfer,Pay Later,88.04
10263,4.5,Hotel,Chain,2024-04-17,2024-05-02,2024-05-08,Affiliate,Website,not_cancelled,Boston,Debit Card,Pay Now,178.96
10331,4.5,Serviced Apartment,Chain,2024-03-12,2024-03-23,2024-03-30,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Later,214.32
10179,3.5,Boutique Hotel,Independent,2024-03-07,2024-04-17,2024-04-22,Meta Search,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay at Property,136.87
10122,2.0,Hotel,Independent,2024-02-24,2024-03-19,2024-03-25,Direct,Website,not_cancelled,New York,Debit Card,Pay at Property,128.6
10192,4.0,Boutique Hotel,Independent,2024-02-28,2024-02-29,2024-03-06,Direct,Mobile App,cancelled,Miami,Credit Card,Pay Later,127.95
10104,5.0,Apartment,Chain,2024-10-20,2024-11-17,2024-11-19,Direct,Website,cancelled,Seattle,Debit Card,Pay Later,168.35
10291,2.5,Boutique Hotel,Independent,2024-03-12,2024-05-29,2024-06-01,Meta Search,Mobile App,not_cancelled,New York,Wallet,Pay Later,149.01
10287,3.5,Apartment,Independent,2024-04-07,2024-06-08,2024-06-13,Meta Search,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay at Property,123.1
10027,2.0,Boutique Hotel,Chain,2024-09-21,2024-10-03,2024-10-04,Affiliate,Mobile App,not_cancelled,Miami,Credit Card,Pay at Property,113.59
10124,3.0,Boutique Hotel,Independent,2024-07-02,2024-07-04,2024-07-11,Meta Search,Partner Portal,cancelled,Austin,Wallet,Pay Now,110.65
10134,3.5,Apartment,Chain,2024-05-14,2024-06-20,2024-06-21,Meta Search,Mobile App,cancelled,Miami,Credit Card,Pay Later,184.02
10019,4.0,Resort,Independent,2024-02-01,2024-02-10,2024-02-11,Direct,Website,not_cancelled,Seattle,Bank Transfer,Pay at Property,131.26
10180,4.0,Serviced Apartment,Chain,2024-02-23,2024-02-24,2024-02-29,Direct,Partner Portal,cancelled,New York,Debit Card,Pay Later,187.47
10199,2.5,Serviced Apartment,Independent,2024-11-07,2025-01-14,2025-01-20,Meta Search,Call Center,not_cancelled,Chicago,Bank Transfer,Pay Now,138.12
10030,4.0,Apartment,Chain,2024-07-07,2024-07-22,2024-07-25,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay Now,180.98
10030,3.5,Apartment,Chain,2024-01-24,2024-07-06,2024-07-07,Meta Search,Mobile App,not_cancelled,Austin,Wallet,Pay Later,128.8
10337,5.0,Hotel,Chain,2024-03-07,2024-04-08,2024-04-12,Meta Search,Website,not_cancelled,Chicago,Debit Card,Pay Later,197.26
10270,4.5,Resort,Chain,2024-08-15,2024-09-27,2024-09-30,Meta Search,Mobile App,not_cancelled,Denver,Credit Card,Pay at Property,140.89
10267,3.5,Apartment,Chain,2024-02-10,2024-02-17,2024-02-19,Corporate,Mobile App,not_cancelled,Chicago,Debit Card,Pay Later,172.27
10018,5.0,Resort,Chain,2024-12-23,2025-01-12,2025-01-19,Direct,Mobile App,not_cancelled,New York,Bank Transfer,Pay at Property,248.9
10023,4.0,Apartment,Chain,2024-09-10,2024-09-10,2024-09-14,Direct,Partner Portal,not_cancelled,Boston,Debit Card,Pay Now,186.4
10303,4.0,Apartment,Independent,2024-01-14,2024-04-07,2024-04-14,Direct,Mobile App,not_cancelled,Miami,Wallet,Pay Later,213.37
10148,4.0,Boutique Hotel,Chain,2024-02-25,2024-03-24,2024-03-30,Corporate,Partner Portal,not_cancelled,Miami,Wallet,Pay Later,160.31
10278,3.0,Resort,Chain,2024-01-08,2024-01-19,2024-01-25,Corporate,Call Center,not_cancelled,Seattle,Bank Transfer,Pay Later,137.73
10165,4.0,Resort,Independent,2024-11-07,2024-11-07,2024-11-10,Affiliate,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Later,168.69
10313,3.0,Boutique Hotel,Chain,2024-11-22,2025-01-26,2025-01-28,Direct,Website,not_cancelled,Denver,Credit Card,Pay Now,104.45
10317,4.5,Hotel,Chain,2024-03-06,2024-03-15,2024-03-17,Direct,Website,cancelled,Denver,Credit Card,Pay Later,144.33
10181,1.5,Boutique Hotel,Independent,2024-04-26,2024-04-28,2024-05-04,Affiliate,Mobile App,not_cancelled,Seattle,Debit Card,Pay at Property,87.21
10349,2.0,Serviced Apartment,Chain,2024-04-14,2024-04-27,2024-04-30,Direct,Website,not_cancelled,San Francisco,Bank Transfer,Pay Later,121.02
10083,3.0,Resort,Chain,2024-07-27,2024-10-14,2024-10-17,Meta Search,Website,not_cancelled,Boston,Debit Card,Pay Now,165.88
10111,4.0,Serviced Apartment,Independent,2024-09-17,2024-11-09,2024-11-15,Direct,Website,not_cancelled,Chicago,Credit Card,Pay Now,157.54
10063,2.0,Boutique Hotel,Independent,2024-04-24,2024-05-23,2024-05-28,Direct,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay at Property,95.75
10119,4.5,Serviced Apartment,Chain,2024-06-17,2024-06-26,2024-07-03,Affiliate,Website,not_cancelled,Denver,Credit Card,Pay Now,125.55
10215,2.0,Apartment,Chain,2024-10-13,2024-11-06,2024-11-09,Direct,Mobile App,not_cancelled,Austin,Debit Card,Pay at Property,74.65
10042,2.0,Serviced Apartment,Chain,2024-05-13,2024-07-07,2024-07-10,Affiliate,Partner Portal,cancelled,Austin,Debit Card,Pay Later,78.09
10052,4.5,Apartment,Independent,2024-01-08,2024-01-14,2024-01-18,Meta Search,Mobile App,cancelled,Denver,Bank Transfer,Pay Later,108.73
10286,4.5,Apartment,Independent,2024-07-17,2024-10-07,2024-10-10,Direct,Mobile App,cancelled,Chicago,Credit Card,Pay at Property,162.44
10224,4.0,Resort,Independent,2024-01-24,2024-01-26,2024-01-29,Affiliate,Partner Portal,not_cancelled,San Francisco,Debit Card,Pay at Property,212.47
10346,3.5,Serviced Apartment,Chain,2024-03-18,2024-06-05,2024-06-10,Meta Search,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay Later,126.47
10219,2.0,Resort,Chain,2024-06-01,2024-06-24,2024-06-25,Corporate,Mobile App,not_cancelled,Seattle,Wallet,Pay Later,116.94
10316,4.5,Resort,Chain,2024-04-17,2024-05-06,2024-05-09,Corporate,Call Center,not_cancelled,Seattle,Wallet,Pay Now,153.74
10342,4.5,Resort,Chain,2024-05-27,2024-09-02,2024-09-05,Direct,Website,not_cancelled,Seattle,Debit Card,Pay Now,168.89
10190,3.5,Apartment,Chain,2024-04-09,2024-04-09,2024-04-16,Corporate,Website,not_cancelled,Seattle,Bank Transfer,Pay at Property,99.09
10071,2.0,Resort,Independent,2024-12-27,2025-03-25,2025-03-26,Direct,Mobile App,not_cancelled,Denver,Credit Card,Pay at Property,73.43
10263,2.0,Hotel,Independent,2024-03-21,2024-04-14,2024-04-17,Direct,Partner Portal,not_cancelled,San Francisco,Wallet,Pay Later,127.33
10071,3.0,Boutique Hotel,Chain,2024-10-12,2024-11-18,2024-11-24,Meta Search,Mobile App,cancelled,Chicago,Debit Card,Pay at Property,130.79
10265,4.0,Apartment,Chain,2024-05-24,2024-05-28,2024-06-03,Meta Search,Website,not_cancelled,Austin,Credit Card,Pay Now,139.98
10337,3.0,Apartment,Independent,2024-05-14,2024-06-16,2024-06-22,Direct,Mobile App,not_cancelled,Denver,Debit Card,Pay Now,97.45
10148,3.5,Serviced Apartment,Independent,2024-10-05,2024-10-27,2024-10-28,Affiliate,Mobile App,cancelled,Boston,Wallet,Pay Later,141.03
10251,3.0,Boutique Hotel,Chain,2024-02-28,2024-03-13,2024-03-17,Direct,Mobile App,not_cancelled,Austin,Debit Card,Pay Now,118.99
10163,4.0,Serviced Apartment,Chain,2024-02-01,2024-02-29,2024-03-03,Meta Search,Website,cancelled,Chicago,Bank Transfer,Pay Later,141.23
10086,4.0,Boutique Hotel,Chain,2024-06-22,2024-07-27,2024-07-28,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay at Property,158.84
10181,1.0,Boutique Hotel,Chain,2024-07-13,2024-07-16,2024-07-22,Corporate,Website,not_cancelled,San Francisco,Credit Card,Pay Later,99.4
10128,3.5,Hotel,Chain,2024-04-27,2024-05-08,2024-05-10,Direct,Mobile App,not_cancelled,Austin,Credit Card,Pay Now,122.65
10018,3.0,Resort,Independent,2024-01-13,2024-01-22,2024-01-29,Direct,Mobile App,not_cancelled,New York,Bank Transfer,Pay Later,172.22
10278,2.0,Boutique Hotel,Independent,2024-02-07,2024-03-02,2024-03-08,Direct,Website,not_cancelled,Miami,Credit Card,Pay Later,111.01
10104,3.0,Hotel,Chain,2024-09-19,2024-11-05,2024-11-08,Direct,Website,cancelled,Miami,Bank Transfer,Pay Later,147.73
10255,3.5,Serviced Apartment,Independent,2024-09-04,2024-09-15,2024-09-21,Corporate,Website,not_cancelled,Miami,Credit Card,Pay Now,162.51
10171,3.0,Apartment,Independent,2024-07-08,2024-07-30,2024-07-31,Direct,Website,not_cancelled,Denver,Credit Card,Pay at Property,114.23
10120,3.5,Hotel,Independent,2024-02-12,2024-02-17,2024-02-22,Corporate,Mobile App,not_cancelled,New York,Wallet,Pay Now,145.13
10108,3.0,Boutique Hotel,Independent,2024-10-16,2024-11-16,2024-11-23,Direct,Website,cancelled,Miami,Bank Transfer,Pay Now,141.11
10193,3.5,Apartment,Independent,2024-10-11,2024-12-18,2024-12-24,Direct,Call Center,cancelled,San Francisco,Debit Card,Pay Now,195.64
10250,1.5,Apartment,Independent,2024-08-05,2024-08-28,2024-09-03,Corporate,Website,not_cancelled,New York,Bank Transfer,Pay Later,124.63
10073,4.0,Resort,Chain,2024-12-12,2024-12-23,2024-12-26,Corporate,Website,not_cancelled,Miami,Debit Card,Pay Now,160.59
10006,5.0,Resort,Chain,2024-03-10,2024-03-16,2024-03-22,Direct,Mobile App,not_cancelled,San Francisco,Debit Card,Pay Now,244.51
